map,game_mode,environment,mode,team_a_win,team_a_brawler1,team_a_brawler2,team_a_brawler3,team_b_brawler1,team_b_brawler2,team_b_brawler3,team_a_brawler1_class,team_a_brawler2_class,team_a_brawler3_class,team_b_brawler1_class,team_b_brawler2_class,team_b_brawler3_class,team_a_brawler1_rarity,team_a_brawler2_rarity,team_a_brawler3_rarity,team_b_brawler1_rarity,team_b_brawler2_rarity,team_b_brawler3_rarity
31,2,11,7,0,13,22,82,13,56,25,6,3,3,6,1,1,4,1,5,4,3,2
31,2,11,7,0,9,49,26,96,56,97,6,2,6,0,1,7,1,5,5,5,3,1
25,3,2,2,1,32,13,95,10,9,87,2,6,3,2,6,1,1,4,3,1,1,1
25,3,2,2,1,32,13,95,89,13,82,2,6,3,7,6,3,1,4,3,6,4,5
25,3,2,2,1,32,13,95,9,78,24,2,6,3,6,7,1,1,4,3,1,2,2
25,3,2,2,0,88,9,25,32,13,95,7,6,1,2,6,3,6,1,2,1,4,3
25,3,2,2,0,81,25,36,32,95,13,3,1,6,2,3,6,5,2,1,1,3,4
25,3,2,2,0,97,25,9,32,13,95,2,1,6,2,6,3,3,2,1,1,4,3
25,3,2,2,0,76,25,82,32,13,95,0,1,3,2,6,3,5,2,5,1,4,3
25,3,2,2,0,32,9,90,32,13,95,2,6,3,2,6,3,1,1,2,1,4,3
25,3,2,2,1,32,13,95,89,69,9,2,6,3,7,1,6,1,4,3,6,3,1
25,3,2,2,0,1,10,9,32,13,95,7,2,6,2,6,3,3,1,1,1,4,3
25,3,2,2,1,32,95,13,31,82,13,2,3,6,6,3,6,1,3,4,4,5,4
25,3,2,2,1,13,95,32,82,9,25,6,3,2,3,6,1,4,3,1,5,1,2
25,3,2,2,0,68,25,13,32,13,55,1,1,6,2,6,1,3,2,4,1,4,2
20,9,13,6,0,9,43,61,40,56,30,6,0,4,7,1,1,1,1,1,3,3,1
20,9,13,6,0,23,69,73,30,40,56,3,1,7,1,7,1,4,3,3,1,3,3
20,9,13,6,0,75,14,81,30,40,56,3,6,3,1,7,1,1,3,3,1,3,3
20,9,13,6,0,54,96,61,56,30,40,1,0,4,1,1,7,2,5,1,3,1,3
20,9,13,6,1,55,30,40,82,44,89,1,1,7,3,5,7,3,1,3,5,5,6
20,9,13,6,0,88,43,82,56,40,30,7,0,3,1,7,1,6,1,5,3,3,1
20,9,13,6,1,55,30,40,91,76,32,1,1,7,0,3,2,3,1,3,3,1,1
20,9,13,6,1,55,30,40,56,55,79,1,1,7,1,1,4,3,1,3,3,2,1
20,9,13,6,0,30,63,29,30,56,40,1,7,0,1,1,7,1,1,5,1,3,3
20,9,13,6,0,16,79,55,30,56,40,5,4,1,1,1,7,3,1,2,1,3,3
20,9,13,6,1,95,56,40,30,49,55,0,1,7,1,2,1,5,3,3,1,5,2
20,9,13,6,0,54,41,92,96,40,56,1,5,2,0,7,1,2,3,3,5,3,3
20,9,13,6,1,95,40,56,43,41,29,0,7,1,0,5,0,5,3,3,1,3,5
20,9,13,6,0,30,79,56,96,56,40,1,4,1,0,1,7,1,1,3,5,3,3
20,9,13,6,0,88,51,63,96,56,40,7,7,7,0,1,7,6,6,1,5,3,3
20,9,13,6,1,55,40,39,23,79,71,1,7,7,3,4,4,3,3,3,4,1,1
20,9,13,6,0,78,12,69,39,40,56,4,4,1,7,7,1,1,4,3,3,3,3
20,9,13,6,1,39,40,56,56,14,89,7,7,1,1,6,7,3,3,3,3,3,6
20,9,13,6,0,9,56,12,39,40,56,6,1,4,7,7,1,1,3,4,3,3,3
20,9,13,6,0,23,78,16,39,56,40,3,7,5,7,1,7,4,2,3,3,3,3
20,9,13,6,0,6,44,63,39,40,56,4,5,7,7,7,1,1,5,1,3,3,3
20,9,13,6,1,39,56,40,27,25,92,7,1,7,5,1,2,3,3,3,3,2,3
20,9,13,6,1,55,40,39,23,16,29,1,7,7,3,5,0,3,3,3,4,3,5
20,9,13,6,1,33,56,40,12,55,78,3,1,7,4,1,7,3,3,3,4,2,2
20,9,13,6,0,42,78,25,33,40,56,2,7,1,3,7,1,1,2,2,3,3,3
35,11,17,4,0,88,23,32,23,30,20,7,3,2,3,1,3,6,4,1,4,1,3
20,9,13,6,1,52,54,11,77,93,70,1,0,4,0,1,2,2,1,1,5,1,3
20,9,13,6,1,27,90,41,54,25,11,5,3,5,0,1,4,3,2,3,1,2,1
12,3,16,2,1,23,89,9,31,93,23,3,7,6,6,1,3,4,6,1,4,1,4
8,8,15,5,1,9,89,32,10,9,29,6,7,2,2,6,0,1,6,1,1,1,5
26,5,0,2,0,23,35,42,9,41,65,3,7,2,6,5,1,4,3,1,1,3,3
33,12,1,8,1,60,93,82,55,25,0,4,1,3,1,1,3,1,1,5,2,2,5
33,12,1,8,1,71,55,23,55,82,10,3,1,3,1,3,2,4,2,4,2,5,1
20,9,13,6,0,43,55,81,53,89,26,0,1,3,5,7,6,1,2,3,2,6,5
20,9,13,6,0,81,99,55,43,55,81,3,7,1,0,1,3,5,3,2,1,2,3
20,9,13,6,1,43,55,81,14,82,32,0,1,3,6,3,2,1,2,3,3,5,1
20,9,13,6,0,68,3,23,55,43,81,1,4,3,1,0,3,3,1,4,2,1,3
20,9,13,6,1,54,43,81,58,99,85,1,0,3,2,7,1,2,1,3,3,3,1
20,9,13,6,1,88,41,55,43,61,81,7,5,1,0,4,3,6,3,2,1,1,3
20,9,13,6,0,54,79,56,43,61,81,1,4,1,0,4,3,2,1,3,1,1,3
20,9,13,6,1,25,43,89,43,81,17,1,0,7,0,3,3,2,1,6,1,3,5
20,9,13,6,1,43,81,17,79,89,55,0,3,3,4,7,1,1,3,5,1,6,2
20,9,13,6,1,7,40,12,81,89,43,4,7,4,3,7,0,1,3,4,3,6,1
20,9,13,6,0,79,89,55,43,81,89,5,7,1,0,3,7,4,6,2,1,3,6
20,9,13,6,0,43,81,89,53,9,10,0,3,7,5,6,2,1,3,6,2,1,1
20,9,13,6,0,53,43,81,25,55,12,5,0,3,1,1,4,2,1,3,2,2,4
20,9,13,6,0,89,79,55,43,81,53,3,4,1,0,3,5,2,1,2,1,3,2
20,9,13,6,1,53,43,81,56,22,16,5,0,3,1,3,5,2,1,3,3,1,3
20,9,13,6,1,43,81,53,66,12,89,0,3,5,1,4,7,1,3,2,3,4,6
20,9,13,6,0,43,12,89,53,43,81,0,4,7,5,0,3,1,4,6,2,1,3
20,9,13,6,0,14,78,12,53,43,81,6,7,4,5,0,3,3,2,4,2,1,3
31,2,11,7,1,52,23,95,22,80,10,1,3,3,3,5,2,2,4,3,1,4,1
27,13,7,8,0,91,43,61,96,61,69,2,0,4,0,4,1,3,1,1,5,1,3
27,13,7,8,1,91,0,43,56,27,78,2,3,0,1,5,7,3,5,1,3,3,2
27,13,7,8,1,27,92,43,61,69,95,5,2,0,4,1,3,3,3,1,1,3,3
31,2,11,7,1,78,53,80,79,16,9,4,5,5,4,5,6,1,2,4,1,3,1
31,2,11,7,0,95,32,55,53,78,12,0,2,1,5,7,4,5,1,2,2,2,4
31,2,11,7,0,79,32,23,23,97,78,5,2,3,3,7,7,4,1,4,4,1,2
31,2,11,7,0,77,69,82,56,84,80,7,1,3,1,5,5,2,3,5,3,3,4
6,9,12,6,0,78,71,16,71,78,79,4,4,5,4,7,4,1,1,3,1,2,1
7,6,9,3,0,24,32,52,25,13,89,1,2,1,1,6,7,2,1,2,2,4,6
6,9,12,6,1,78,78,71,89,12,78,4,7,4,7,4,7,1,2,1,6,4,2
8,8,15,5,1,41,36,89,89,61,29,5,6,7,7,4,0,3,1,6,6,1,5
8,8,15,5,1,36,89,41,90,31,89,6,7,5,3,6,7,1,6,3,2,4,6
7,6,9,3,1,88,25,13,56,1,25,7,1,6,1,7,1,6,2,4,3,3,2
25,3,2,2,1,9,90,89,89,13,9,6,3,7,7,6,6,1,2,6,6,4,1
25,3,2,2,1,88,9,90,89,9,13,7,6,3,7,6,6,6,1,2,6,1,4
25,3,2,2,0,88,9,13,89,90,9,7,6,6,7,3,6,6,1,4,6,2,1
25,3,2,2,1,88,90,9,13,89,32,7,3,6,6,7,2,6,2,1,4,6,1
20,9,13,6,1,43,41,55,23,90,67,0,5,1,3,3,7,1,3,2,4,2,3
20,9,13,6,1,89,23,67,25,61,32,3,3,7,1,4,2,2,4,3,2,1,1
20,9,13,6,1,70,51,25,23,67,27,4,7,1,3,7,5,1,6,2,4,3,3
20,9,13,6,1,54,27,73,10,53,27,1,5,7,2,5,5,2,3,3,1,2,3
25,3,2,2,0,87,23,25,89,25,9,3,3,1,7,1,6,0,4,2,6,2,1
25,3,2,2,0,81,32,25,25,23,88,3,2,1,1,3,3,5,1,2,2,4,0
25,3,2,2,0,77,25,23,88,23,25,7,1,3,3,3,1,2,2,4,0,4,2
23,7,3,4,1,88,9,13,59,2,13,7,6,6,3,2,6,6,1,4,3,2,4
23,7,3,4,0,13,2,59,13,23,24,6,2,3,6,3,1,4,2,3,4,4,2
23,7,3,4,1,13,2,59,85,13,66,6,2,3,1,6,1,4,2,3,1,4,3
23,7,3,4,0,9,65,15,2,59,13,6,1,1,2,3,6,1,3,3,2,3,4
23,7,3,4,1,13,2,59,23,89,9,6,2,3,3,7,6,4,2,3,4,6,1
23,7,3,4,1,13,2,59,89,9,25,6,2,3,7,6,1,4,2,3,6,1,2
23,7,3,4,0,23,13,89,13,2,59,3,6,7,6,2,3,4,4,6,4,2,3
23,7,3,4,1,2,59,13,82,9,23,2,3,6,3,6,3,2,3,4,5,1,4
23,7,3,4,0,65,65,13,2,13,59,1,1,6,2,6,3,3,3,4,2,4,3
23,7,3,4,0,13,9,49,2,59,13,6,6,2,2,3,6,4,1,5,2,3,4
23,7,3,4,0,13,59,2,13,32,9,6,3,2,6,2,6,4,3,2,4,1,1
23,7,3,4,1,13,59,2,32,13,89,6,3,2,2,6,7,4,3,2,1,4,6
20,9,13,6,1,53,51,36,12,30,36,5,7,6,4,1,6,2,6,1,4,1,1
20,9,13,6,1,89,3,30,54,89,9,3,4,1,0,7,6,2,1,1,1,6,1
20,9,13,6,0,7,56,30,51,30,79,4,1,1,7,1,4,1,3,1,6,1,1
20,9,13,6,1,73,56,30,79,93,30,2,1,1,4,1,1,3,3,1,1,1,1
20,9,13,6,1,77,94,99,41,6,79,7,3,7,5,4,4,2,2,3,3,1,1
20,9,13,6,1,30,27,89,43,46,29,1,5,7,0,6,0,1,3,6,1,5,5
20,9,13,6,0,64,41,11,71,44,43,1,5,4,4,5,0,3,3,1,1,5,1
20,9,13,6,1,9,41,92,56,81,82,6,5,2,1,3,3,1,3,3,3,3,5
34,1,12,1,1,13,34,82,51,9,93,6,1,3,7,6,1,4,3,5,6,1,1
16,8,9,5,1,13,40,59,83,64,36,6,7,3,6,6,6,4,3,3,4,2,1
16,8,9,5,1,36,64,83,25,74,27,6,6,6,1,2,5,1,2,4,2,3,3
16,8,9,5,0,37,90,56,83,64,36,2,3,1,6,6,6,1,2,3,4,2,1
25,3,2,2,1,88,9,35,88,37,82,7,6,7,3,2,3,6,1,3,0,1,5
25,3,2,2,1,87,37,82,25,69,9,3,2,3,1,1,6,0,1,5,2,3,1
25,3,2,2,1,37,88,82,89,9,52,2,3,3,7,6,1,1,0,5,6,1,2
25,3,2,2,0,13,9,23,88,37,82,6,6,3,3,2,3,4,1,4,0,1,5
25,3,2,2,0,81,9,25,88,82,37,3,6,1,3,3,2,5,1,2,0,5,1
25,3,2,2,0,68,23,9,37,82,88,1,3,6,2,3,3,3,4,1,1,5,0
25,3,2,2,0,87,37,13,40,69,82,3,2,6,7,1,3,0,1,4,3,3,5
25,3,2,2,1,87,37,13,9,60,25,3,2,6,6,4,1,0,1,4,1,1,2
25,3,2,2,1,63,9,23,88,95,13,6,6,3,3,3,6,2,1,4,0,3,4
25,3,2,2,1,31,13,95,9,13,82,6,6,3,6,6,3,4,4,3,1,4,5
25,3,2,2,0,19,31,89,31,95,13,3,6,7,6,3,6,2,4,6,4,3,4
25,3,2,2,1,31,95,13,15,23,89,6,3,6,1,3,7,4,3,4,3,4,6
25,3,2,2,0,9,82,23,31,13,95,6,3,3,6,6,3,1,5,4,4,4,3
25,3,2,2,1,31,13,95,56,11,69,6,6,3,1,4,1,4,4,3,3,1,3
25,3,2,2,0,31,95,13,9,82,72,6,3,6,6,3,3,4,3,4,1,5,4
25,3,2,2,0,42,13,9,13,95,31,2,6,6,6,3,6,1,4,1,4,3,4
25,3,2,2,0,81,13,9,31,95,13,3,6,6,6,3,6,5,4,1,4,3,4
25,3,2,2,1,31,95,13,9,82,69,6,3,6,6,3,1,4,3,4,1,5,3
25,3,2,2,0,31,95,13,13,36,89,6,3,6,6,6,7,4,3,4,4,1,6
25,3,2,2,0,13,95,31,9,94,89,6,3,6,6,3,7,4,3,4,1,2,6
25,3,2,2,0,29,82,13,31,13,95,0,3,6,6,6,3,5,5,4,4,4,3
25,3,2,2,1,31,95,13,34,25,23,6,3,6,1,1,3,4,3,4,3,2,4
25,3,2,2,0,30,29,13,31,95,25,1,0,6,6,3,1,1,5,4,4,3,2
25,3,2,2,0,9,79,24,31,95,82,6,4,1,6,3,3,1,1,2,4,3,5
25,3,2,2,0,89,31,95,9,89,69,3,6,3,6,7,1,2,4,3,1,6,3
20,9,13,6,0,16,12,29,23,12,82,5,4,0,3,4,3,3,4,5,4,4,5
20,9,13,6,1,12,23,82,3,9,69,4,3,3,4,6,1,4,4,5,1,1,3
20,9,13,6,1,12,23,82,3,27,9,4,3,3,4,5,6,4,4,5,1,3,1
20,9,13,6,1,12,82,23,43,29,10,4,3,3,0,0,2,4,5,4,1,5,1
20,9,13,6,0,12,47,69,12,23,82,4,7,1,4,3,3,4,3,3,4,4,5
20,9,13,6,1,23,82,12,56,53,69,3,3,4,1,5,1,4,5,4,3,2,3
20,9,13,6,1,23,12,82,82,6,89,3,4,3,3,4,7,4,4,5,5,1,6
20,9,13,6,1,23,82,12,54,60,55,3,3,4,0,4,1,4,5,4,1,1,2
20,9,13,6,1,23,12,35,66,44,12,3,4,7,1,5,4,4,4,3,3,5,4
20,9,13,6,0,88,30,32,12,35,23,7,1,2,4,7,3,6,1,1,4,3,4
20,9,13,6,1,12,23,14,89,23,25,4,3,6,7,3,1,4,4,3,6,4,2
20,9,13,6,0,23,14,12,69,50,40,3,6,4,1,0,7,4,3,4,3,3,3
20,9,13,6,1,23,12,14,26,85,55,3,4,6,6,1,1,4,4,3,5,1,2
20,9,13,6,0,41,55,35,12,23,38,5,1,7,4,3,2,3,2,3,4,4,3
20,9,13,6,1,23,12,38,29,23,7,3,4,2,0,3,4,4,4,3,5,4,1
14,6,10,3,1,88,28,32,87,69,24,7,6,2,1,1,1,6,2,1,1,3,2
14,6,10,3,0,52,93,44,87,10,44,1,1,5,1,2,5,2,1,5,1,1,5
14,6,10,3,1,13,23,87,13,85,69,6,3,1,6,1,1,4,4,1,4,1,3
14,6,10,3,0,95,87,82,53,69,87,0,1,3,5,1,1,5,1,5,2,3,1
14,6,10,3,0,25,9,10,87,15,83,1,6,2,1,1,6,2,1,1,1,3,4
14,6,10,3,1,88,87,82,3,82,9,7,1,3,4,3,6,6,1,5,1,5,1
14,6,10,3,1,86,89,55,86,55,79,1,7,1,2,1,4,1,6,2,2,2,1
14,6,10,3,1,68,87,82,6,69,31,1,1,3,4,1,6,3,1,5,1,3,4
14,6,10,3,1,54,87,82,24,82,25,1,1,3,1,3,1,2,1,5,2,5,2
14,6,10,3,0,81,85,56,55,25,87,3,1,1,1,1,1,5,1,3,2,2,1
14,6,10,3,0,81,87,31,82,51,24,3,1,6,3,7,1,5,1,4,5,6,2
14,6,10,3,0,55,29,94,25,4,87,1,0,3,1,6,1,3,5,2,2,1,1
14,6,10,3,0,9,23,87,94,25,82,6,3,1,3,1,3,1,4,1,2,2,5
14,6,10,3,1,81,56,87,82,97,69,3,1,1,3,7,1,5,3,1,5,1,3
14,6,10,3,1,10,69,87,10,95,24,2,1,1,2,3,1,1,3,1,1,3,2
25,3,2,2,1,94,16,24,89,32,31,3,5,1,7,2,6,3,3,2,6,1,4
11,6,6,3,1,54,95,9,16,24,95,1,3,6,5,1,3,2,3,1,3,2,3
11,6,6,3,1,94,24,32,29,32,24,3,1,2,0,2,1,3,2,1,5,1,2
11,6,6,3,1,36,95,24,32,24,13,6,3,1,2,1,6,1,3,2,1,2,4
11,6,6,3,0,65,82,9,95,24,13,1,3,6,3,1,6,3,5,1,3,2,4
11,6,6,3,1,94,24,69,13,35,30,3,1,1,6,7,1,3,2,3,4,3,1
25,3,2,2,0,32,9,13,26,13,9,2,6,6,6,6,6,1,1,4,5,4,1
25,3,2,2,1,26,34,19,12,4,60,6,1,3,4,6,4,5,3,2,4,1,1
25,3,2,2,1,81,25,89,36,13,19,3,1,7,6,6,3,5,2,6,1,4,2
25,3,2,2,1,36,9,69,9,23,82,6,6,1,6,3,3,1,1,3,1,4,5
25,3,2,2,0,25,96,89,34,82,69,1,0,7,1,3,1,2,5,6,3,5,3
25,3,2,2,0,13,26,52,96,89,9,6,6,1,0,7,6,4,5,2,5,6,1
25,3,2,2,1,88,96,82,23,9,69,7,0,3,3,6,1,6,5,5,4,1,3
25,3,2,2,1,95,89,55,32,67,16,0,7,1,2,7,5,5,6,2,1,3,3
25,3,2,2,0,25,5,41,96,24,36,1,0,5,0,1,6,2,4,3,5,2,1
25,3,2,2,0,81,23,89,96,36,55,3,3,7,0,6,1,5,4,6,5,1,2
25,3,2,2,1,94,9,23,32,59,10,3,6,3,2,3,2,3,1,4,1,3,1
25,3,2,2,0,13,36,28,31,95,34,6,6,6,6,3,1,4,1,2,4,3,3
25,3,2,2,1,94,69,4,53,44,38,3,1,6,5,5,2,3,3,1,2,5,3
25,3,2,2,1,9,25,89,69,95,58,6,1,7,1,3,2,1,2,6,3,3,3
25,3,2,2,0,68,95,17,9,82,23,1,3,3,6,3,3,3,3,5,1,5,4
25,3,2,2,1,9,25,17,69,46,95,6,1,3,1,6,3,1,2,5,3,5,3
25,3,2,2,0,94,46,9,29,9,19,3,6,6,0,6,3,3,5,1,5,1,2
25,3,2,2,0,23,36,13,69,82,19,3,6,6,1,3,3,4,1,4,3,5,2
25,3,2,2,0,23,36,25,30,93,13,3,6,1,1,1,6,4,1,2,1,1,4
25,3,2,2,1,9,23,89,23,36,25,6,3,7,3,6,1,1,4,6,4,1,2
25,3,2,2,1,23,36,25,82,25,69,3,6,1,3,1,1,4,1,2,5,2,3
25,3,2,2,0,63,9,55,36,23,25,6,6,1,6,3,1,2,1,2,1,4,2
25,3,2,2,0,23,36,25,89,13,23,3,6,1,7,6,3,4,1,2,6,4,4
25,3,2,2,1,25,36,23,82,69,85,1,6,3,3,1,1,2,1,4,5,3,1
25,3,2,2,1,36,23,25,13,82,9,6,3,1,6,3,6,1,4,2,4,5,1
25,3,2,2,1,13,16,9,23,9,25,6,5,6,3,6,1,4,3,1,4,1,2
25,3,2,2,1,9,25,23,11,82,69,6,1,3,4,3,1,1,2,4,1,5,3
25,3,2,2,0,9,25,23,85,82,9,6,1,3,1,3,6,1,2,4,1,5,1
25,3,2,2,0,27,9,89,54,82,31,5,6,7,0,3,6,3,1,6,1,5,4
22,3,5,2,0,7,29,44,23,89,19,4,0,5,3,7,3,1,5,5,4,6,2
22,3,5,2,1,13,89,32,69,95,44,6,7,2,1,3,5,4,6,1,3,3,5
22,3,5,2,1,6,23,75,95,69,44,4,3,5,3,1,5,1,4,1,3,3,5
13,5,0,2,1,34,23,69,23,17,82,1,3,1,3,3,3,3,4,3,4,5,5
13,5,0,2,0,9,26,79,23,34,9,6,6,4,3,1,6,1,5,1,4,3,1
13,5,0,2,0,9,82,80,34,23,69,6,3,5,1,3,1,1,5,4,3,4,3
13,5,0,2,0,88,34,82,41,23,34,7,1,3,5,3,1,6,3,5,3,4,3
13,5,0,2,1,34,23,82,23,82,69,1,3,3,3,3,1,3,4,5,4,5,3
13,5,0,2,0,54,13,53,34,23,9,1,6,5,1,3,6,2,4,2,3,4,1
13,5,0,2,0,9,15,42,34,23,88,6,1,2,1,3,3,1,3,1,3,4,0
13,5,0,2,1,81,9,69,96,34,23,3,6,1,0,1,3,5,1,3,5,3,4
13,5,0,2,1,97,9,55,52,10,34,2,6,1,1,2,1,3,1,2,2,1,3
13,5,0,2,0,24,34,9,10,34,23,1,1,6,2,1,3,2,3,1,1,3,4
13,5,0,2,1,34,10,69,82,30,34,1,2,1,3,1,1,3,1,3,5,1,3
13,5,0,2,0,68,23,46,34,10,23,1,3,6,1,2,3,3,4,5,3,1,4
13,5,0,2,0,49,65,36,34,10,24,2,1,6,1,2,1,5,3,1,3,1,2
13,5,0,2,1,46,10,34,82,9,93,6,2,1,3,6,1,5,1,3,5,1,1
25,3,2,2,1,34,10,9,31,25,9,1,2,6,6,1,6,3,1,1,4,2,1
26,5,0,2,0,23,25,90,10,34,6,3,1,3,2,1,4,4,2,2,1,3,1
26,5,0,2,1,34,10,25,13,69,42,1,2,1,6,1,2,3,1,2,4,3,1
26,5,0,2,1,34,10,90,34,93,36,1,2,3,1,1,6,3,1,2,3,1,1
26,5,0,2,1,34,10,37,9,74,10,1,2,2,6,2,2,3,1,1,1,3,1
26,5,0,2,1,34,10,9,65,9,25,1,2,6,1,6,1,3,1,1,3,1,2
26,5,0,2,0,9,32,13,34,10,82,6,2,6,1,2,3,1,1,4,3,1,5
26,5,0,2,1,32,34,10,96,23,69,2,1,2,0,3,1,1,3,1,5,4,3
26,5,0,2,0,9,82,23,34,10,93,6,3,3,1,2,1,1,5,4,3,1,1
26,5,0,2,1,34,10,82,22,49,23,1,2,3,3,2,3,3,1,5,1,5,4
26,5,0,2,1,34,78,69,34,94,25,1,7,1,1,3,1,3,2,3,3,2,2
25,3,2,2,1,64,69,78,9,52,69,1,1,7,6,1,1,3,3,2,1,2,3
22,3,5,2,1,92,9,23,64,16,23,1,6,3,6,5,3,1,1,4,2,3,4
18,2,7,7,1,23,82,79,78,32,23,3,3,4,7,2,3,4,5,1,2,1,4
9,9,15,6,1,69,61,48,78,12,96,2,4,4,7,4,0,3,1,3,2,4,5
9,9,15,6,1,70,7,91,78,74,12,4,4,0,7,2,4,1,1,3,2,3,4
9,9,15,6,1,77,74,12,55,96,82,7,2,4,1,0,3,2,3,4,2,5,5
9,9,15,6,1,77,74,12,71,79,96,7,2,4,4,4,0,2,3,4,1,1,5
9,9,15,6,0,54,17,78,78,74,12,1,3,7,7,2,4,2,5,2,2,3,4
9,9,15,6,0,77,74,12,41,3,71,7,2,4,5,4,4,2,3,4,3,1,1
9,9,15,6,1,73,12,78,7,3,22,2,4,7,4,4,3,3,4,2,1,1,1
9,9,15,6,0,1,61,25,78,74,12,7,4,1,7,2,4,3,1,2,2,3,4
9,9,15,6,0,60,17,79,78,74,12,4,3,4,7,2,4,1,5,1,2,3,4
9,9,15,6,1,77,74,12,79,12,41,7,2,4,4,4,5,2,3,4,1,4,3
9,9,15,6,0,68,3,44,74,78,12,1,4,5,2,7,4,3,1,5,3,2,4
9,9,15,6,0,80,12,71,78,74,12,3,4,4,7,2,4,3,4,1,2,3,4
9,9,15,6,0,23,79,3,78,74,12,3,4,4,7,2,4,4,1,1,2,3,4
18,2,7,7,0,77,89,59,23,96,32,7,7,3,3,0,2,2,6,3,4,5,1
18,2,7,7,1,77,89,59,89,88,82,7,7,3,7,3,3,2,6,3,6,0,5
18,2,7,7,0,73,59,40,32,23,79,2,3,7,2,3,4,3,3,3,1,4,1
18,2,7,7,1,90,15,23,23,40,59,0,1,3,3,7,3,3,3,4,4,3,3
18,2,7,7,1,23,71,40,23,59,32,3,4,7,3,3,2,4,1,3,4,3,1
23,7,3,4,1,65,89,65,9,21,13,1,7,1,6,3,6,3,6,3,1,3,4
23,7,3,4,1,65,65,89,65,55,25,1,1,7,1,1,1,3,3,6,3,2,2
23,7,3,4,1,13,89,72,66,24,65,6,7,3,1,1,1,4,6,4,3,2,3
23,7,3,4,1,24,65,66,7,8,83,1,1,1,4,5,6,2,3,3,1,1,4
23,7,3,4,0,80,66,65,23,13,9,3,1,1,3,6,6,3,3,3,4,4,1
33,12,1,8,0,73,89,25,55,0,78,2,7,1,1,3,7,3,6,2,2,5,2
33,12,1,8,0,25,30,55,74,89,23,1,1,1,2,7,3,2,1,2,3,6,4
31,2,11,7,0,25,77,33,77,31,13,1,0,3,0,6,6,2,5,3,5,4,4
31,2,11,7,1,43,25,58,5,57,13,0,1,2,0,3,6,1,2,3,4,1,4
31,2,11,7,1,9,23,25,70,12,96,6,3,1,2,4,0,1,4,2,3,4,5
31,2,11,7,1,25,77,36,81,65,16,1,0,6,3,1,5,2,5,1,3,3,3
31,2,11,7,1,25,42,49,63,82,80,1,2,2,7,3,5,2,1,5,1,5,4
31,2,11,7,1,9,12,29,79,13,22,6,4,0,4,6,3,1,4,5,1,4,1
23,7,3,4,0,32,13,23,89,9,90,2,6,3,7,6,3,1,4,4,6,1,2
23,7,3,4,0,32,24,23,9,89,13,2,1,3,6,7,6,1,2,4,1,6,4
23,7,3,4,1,13,32,23,89,52,9,6,2,3,7,1,6,4,1,4,6,2,1
25,3,2,2,1,32,13,89,32,74,9,2,6,7,2,2,6,1,4,6,1,3,1
20,9,13,6,0,25,68,16,53,44,26,1,3,5,5,5,6,2,3,3,2,5,5
9,9,15,6,0,7,61,79,12,79,78,4,4,4,4,4,7,1,1,1,4,1,2
17,4,8,2,1,88,94,60,25,34,9,7,3,4,1,1,6,6,2,1,2,3,1
17,4,8,2,0,9,69,25,25,89,55,6,1,1,1,7,1,1,3,2,2,6,2
17,4,8,2,0,95,80,42,24,25,89,0,5,2,1,1,7,5,4,1,2,2,6
17,4,8,2,0,95,26,6,13,25,82,0,6,4,6,1,3,5,5,1,4,2,5
17,4,8,2,0,43,96,25,24,82,89,0,0,1,1,3,7,1,5,2,2,5,6
17,4,8,2,0,77,25,69,25,89,13,7,1,1,1,7,6,2,2,3,2,6,4
25,3,2,2,1,31,9,89,9,82,13,6,6,7,6,3,6,4,1,6,1,5,4
25,3,2,2,1,94,67,99,9,69,25,3,7,7,6,1,1,3,3,3,1,3,2
25,3,2,2,1,98,67,95,90,26,82,7,7,3,3,6,3,3,3,3,2,5,5
25,3,2,2,0,66,13,9,99,95,67,7,6,6,7,3,7,3,4,1,3,3,3
25,3,2,2,0,54,9,13,99,95,67,1,6,6,7,3,7,2,1,4,3,3,3
25,3,2,2,0,6,10,9,95,67,99,4,2,6,3,7,7,1,1,1,3,3,3
25,3,2,2,1,98,95,67,9,82,89,7,3,7,6,3,7,3,3,3,1,5,6
25,3,2,2,1,98,95,67,25,9,55,7,3,7,1,6,1,3,3,3,2,1,2
25,3,2,2,0,68,67,13,99,67,95,1,7,6,7,7,3,3,3,4,3,3,3
25,3,2,2,1,94,67,99,9,13,90,3,7,7,6,6,3,3,3,3,1,4,2
25,3,2,2,0,89,96,9,99,89,67,3,0,6,7,7,7,2,5,1,3,6,3
25,3,2,2,0,25,55,13,89,67,99,1,1,6,7,7,7,2,2,4,6,3,3
25,3,2,2,1,88,67,99,9,25,23,7,7,7,6,1,3,6,3,3,1,2,4
25,3,2,2,1,88,23,9,99,89,67,7,3,6,7,7,7,6,4,1,3,6,3
25,3,2,2,1,67,67,89,9,55,89,3,7,7,6,1,7,3,3,6,1,2,6
25,3,2,2,0,25,9,89,68,89,67,1,6,7,3,7,7,2,1,6,3,6,3
25,3,2,2,0,46,82,36,68,89,67,6,3,6,3,7,7,5,5,1,3,6,3
25,3,2,2,1,67,89,67,82,15,29,3,7,7,3,1,0,3,6,3,5,3,5
25,3,2,2,0,88,68,67,9,89,13,7,3,7,6,7,6,6,3,3,1,6,4
25,3,2,2,0,12,19,69,67,89,68,4,3,1,7,7,3,4,2,3,3,6,3
